idnumber	Canonical_Smiles	Group
Z3299508767	CCc1cccc(n1)C(=O)N2CC3CC2C3NC(=O)c4cc(oc4C)C(C)(C)C	U6
Z19833724	Cc1ccc2c(Cl)cc(Cl)c(OCC(=O)Nc3ccccc3C#N)c2n1	U6
Z212302236	Cc1nc2ccc(Cl)cc2cc1C(=O)NCC(=O)Nc3cccc(Cl)c3C	U6
Z57393171	OC(=O)CCn1c2ccc(Cl)cc2c3cc(Cl)ccc13	U6
Z70830432	Cc1cc(cc(C)c1CCNC(=O)C2CCCN2C(=O)c3occc3)C(C)(C)C	U6
Z1913011950	Cc1cc(I)ccc1NC(=O)NCCc2nc(n[nH]2)c3ccccc3	U6
Z14025842	CCC(C)(C)C1CCC2(CC1)NC(=O)N(CC(=O)NCCc3ccccc3)C2=O	U6
Z805312672	S=C(NCc1csc2ccccc12)Nc3ccc4CCCc4c3	U6
Z45822543	OCc1ccccc1NC(=S)Nc2ccc(Cl)cc2Cl	U6
Z45770129	CN(NC(=S)Nc1c(C)cccc1C)C(=S)Nc2c(C)cccc2C	U6
Z753556272	Cc1cc(C)c(\C=C\C(=O)NCC#Cc2ccccc2)cc1C	U6
Z1167913562	CCc1c([nH]c(C)c1C(=O)C)C(=O)NC(C#N)c2ccc(Cl)c(Cl)c2	U6
Z25087167	CCCCc1ccc(NC(=O)COc2ccc(I)cc2)cc1	U6
Z56822841	[O-][N+](=O)c1cccc(NC(=O)C23CC4CC(CC(Br)(C4)C2)C3)c1	U6
Z45832211	FC(F)Oc1ccc(NC(=S)Nc2cccc3CCCCc23)cc1	U6
Z2099548894	COc1cc(C)c(NC(=O)c2ccc(OC)c(c2)[N+](=O)[O-])c(C)c1C	U6
Z18354684	CCCC(C)NC(=O)COC(=O)Cc1ccc(cc1)c2ccccc2	U6
Z80628663	CC1(NC(=O)N(CC(=O)NC2CCCCCC2)C1=O)c3ccc4OCCCOc4c3	U6
Z1719148080	CC[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CCC(CC1)NC(=O)C2CCCCC2	U6
Z14020926	CCC(C)(C)C1CCC2(CC1)NC(=O)N(CC(=O)NCc3ccc(F)cc3)C2=O	U6
Z31744977	CC(NC(=O)C12CC3CC(CC(C3)C1)C2)C(=O)Nc4cccc(Cl)c4C	U6
Z54348639	Cc1nc(SCC(=O)Nc2ccc(Cl)c(c2)[N+](=O)[O-])nc(C)c1C	U6
Z2072641933	CC(C)c1ccc(cc1)C2(O)CCC(CC2)N[C@@H]3CCC(=O)N[C@H]3C(C)(C)C	U6
Z89286840	CC1CC(C)(C)CC2(C1)NC(=O)N(CC(O)COc3c(C)cccc3C)C2=O	U6
Z29329365	CC(C)C1CCC(C)CC1OC(=O)c2ccccc2NC(=O)CCNC(=O)C	U6
Z2438925190	CCC(C)NC(=O)c1ccc(NC(=O)N2CC3(CC=CC3)C2C(C)C)c(C)c1	U6
Z1603672932	COc1ccc(CCC(=O)NC2(CCCN(Cc3ccccc3)C2)C(=O)O)cc1F	U6
Z1510326375	CC(CC(=O)NCc1c(C)c(C)c(C)c(C)c1C)c2c(C)onc2C	U6
Z28521597	CCCc1cc(sc1C)C(=O)NC(C)c2cc(C)ccc2C	U6
Z25197805	CC(Sc1nc(C)c(C)c(C)n1)C(=O)Nc2ccc(cc2Cl)[N+](=O)[O-]	U6
Z425459460	CC(NC(=O)OCc1ccccc1)C(=O)Nc2nc(CN3CC(C)OC(C)C3)cs2	U6
Z25787242	Cc1cc(C)c(NC(=O)COc2c(C)cc(C)cc2C)c(C)c1	U6
Z49570680	COc1ccc(O)c(\C=N\Nc2ccc(Cl)c(Cl)c2)c1	U6
Z25198215	CC(Sc1nc(C)c(C)c(C)n1)C(=O)Nc2cc(ccc2Cl)[N+](=O)[O-]	U6
Z129189386	Cc1ccc(NC(=O)NCc2ccc(cc2)c3csc(C)n3)cc1	U6
Z654657116	CC1CCCCN1Cc2ccc(NC(=O)CCCc3onc(n3)C(C)(C)C)cc2	U6
Z68195140	Oc1ccccc1NC(=O)Cc2ccc(Cl)cc2Cl	U6
Z54610647	Cc1cccc(NC(=S)N\N=C/2\CCCc3c(C)cc(C)cc23)c1	U6
Z109725230	ClC12CC3CC(C1)CC(C3)(C2)C(=O)NCc4ccc(cc4)N5CCCC5=O	U6
Z52854581	CC(C)C(C)(NC(=O)C(C)Nc1ccc(cc1)c2ccccc2)C#N	U6
Z18851489	[O-][N+](=O)c1ccc(COC(=O)C23CC4CC(CC(Br)(C4)C2)C3)cc1	U6
Z25060650	CC(C)c1cccc(C)c1NC(=O)COC(=O)C23CC4CC(CC(O)(C4)C2)C3	U6
Z54335202	CC1(C)C2CCC1(C)C(C2)NC(=O)CCC(=O)c3ccc(F)cc3	U6
Z85922204	CCOc1ccc(NC(=S)Nc2c(C)cc(C)cc2C)cc1	U6
Z729744874	CC1CCC2(CC1)NC(=O)N(CC(=O)Nc3cc(CC4CCCCC4)n[nH]3)C2=O	U6
Z1645592151	Oc1ccc(NC(=O)C23CC4CC(CC(Br)(C4)C2)C3)c(F)c1	U6
Z244551862	O=C(CSc1ccccc1C(=O)NC2C3CC4CC(CC2C4)C3)NC5CC5	U6
Z45889056	CCNC(=S)Nc1ccc(Sc2ccc(C)cc2C)cc1	U6
Z87747024	CC1CCC2(CC1)NC(=O)N(CC(=O)NCCSCc3ccc(Cl)cc3)C2=O	U6
Z135086934	CC(SCc1cc(C)cc(C)c1)C(=O)Nc2c(C)cccc2C	U6
Z163614244	COc1ccc(CN(CC(=O)Nc2ccc(C)c(Cl)c2)C3CCS(=O)(=O)C3)cc1	U6
Z97249195	CCC(C)N(C(C)CC)C(=O)CN1C(=O)NC(Cc2c[nH]c3ccccc23)C1=O	U6
Z65863712	CCCC(NC(=O)C(C)OC(=O)C1CC2CCCC(C1)C2=O)c3ccccc3	U6
Z53771616	Cc1ccc(NC(=S)N\N=C/2\CCCc3c(C)cc(C)cc23)cc1	U6
Z46184429	O=C(CN1CCC(Cc2ccccc2)CC1)NC(=O)Nc3ccc4OCCOc4c3	U6
Z53012815	CN(CC(=O)NCC(=O)Nc1c(C)cc(C)cc1C)Cc2ccc(Br)s2	U6
Z31002020	Cc1ccc(Cl)cc1NCC(=O)Nc2cccc(Cl)c2C	U6
Z279696662	COC(=O)c1cc2ccccc2c(CN3CCCC(C3)C(=O)N4CCOCC4)c1O	U6
Z66590445	CCc1ccc2C(=CC(=O)Oc2c1)COC(=O)C3CCN(CC3)C(=O)C(C)(C)C	U6
Z198322890	Oc1ccccc1NC(=O)c2ccc(cc2)C3CCCCC3	U6
Z97088048	Brc1ccc(CN(CC=C)C(=O)COC(=O)CN2C(=O)NC3(CCCC3)C2=O)s1	U6
Z1565839346	Cn1cc(C(=O)NCC2CCN(CC(O)c3ccccc3)CC2)c(n1)C(C)(C)C	U6
Z1592116542	Clc1ccc(Cl)c(NC(=O)NCCSCc2ccnc(Cl)c2)c1	U6
Z363123478	COc1ccc(CNC(=O)c2ccc(cc2)n3nc(C)c(Br)c3C)cc1	U6
Z24452525	CC1CCC2(CC1)NC(=O)N(NC(=O)CSc3ccc(cc3)C(C)(C)C)C2=O	U6
Z1730485484	Cc1cc(C)nc(SCC(=O)N2C3CCCCC3CC2C(=O)OC(C)(C)C)n1	U6
Z821374400	Clc1cccc2C(CCc12)NC(=S)Nc3ccc4CCCc4c3	U6
Z54609994	CC(C)CCC1(C)NC(=O)N(CC(=O)\C=C/2\N(C)c3ccccc3C2(C)C)C1=O	U6
Z16335460	CCn1c(C)cc(C(=O)CN2C(=O)NC(C)(C2=O)c3ccc(OC)c(OC)c3)c1C	U6
Z32066257	CC(C)c1ccc(NC(=O)C(C)NC(=O)C23CC4CC(CC(C4)C2)C3)cc1	U6
Z46075835	Cc1cc(C)c2CC\C(=C\c3ccc(O)c(O)c3)\C(=O)c2c1	U6
Z47327457	COCCN1C(=C(C(NC1=O)c2ccc(cc2)[N+](=O)[O-])C(=O)OC)C	U6
Z51817653	CC(C)C(NC(=O)C12CC3CC(CC(C3)C1)C2)C(=O)N(C)Cc4ccccc4	U6
Z64082564	Cc1cccc(Oc2ccc(NC(=O)Cc3c(C)n[nH]c3C)cc2)c1	U6
Z28131061	Cc1cc(C)c(NC(=O)c2cc3CCCCCc3s2)c(C)c1	U6
Z85883344	CSCCC(NC(=O)C(Sc1ccccc1)c2ccccc2)C(=O)O	U6
Z66750947	CCOC(=O)C1=C(CSc2nc(C)c(C)n2CC3CCCO3)NC(=O)NC1CC	U6
Z139101228	CC(=O)c1ccccc1NCc2c(C)cc(C)c(C(=O)C)c2C	U6
Z73378549	CC(C)(C)c1ccc(OCCNC(=O)CCN2C(=O)NC3(CCCC3)C2=O)cc1	U6
Z66591255	CC(OC(=O)C1CCN(CC1)C(=O)C(C)(C)C)C(=O)c2c(C)[nH]c3ccccc23	U6
Z15516776	CC(=O)c1c(C)[nH]c(C(=O)OCC(=O)c2cc(C)c(C)c(C)c2C)c1C	U6
Z44223391	CC1CC(C)(C)CC2(C1)NC(=O)N(CN(C)Cc3ccc(OCC=C)cc3)C2=O	U6
Z15559741	O=C(CN1C(=O)NC(CCc2ccccc2)C1=O)NC34CC5CC(CC(C5)C3)C4	U6
Z28901874	COc1ccccc1CCNC(=O)CN2C(=O)NC3(CC(C)CC(C)(C)C3)C2=O	U6
Z30821755	Cc1nc(C)c(s1)C(=O)Nc2ccccc2c3nc4ccccc4[nH]3	U6
Z150921770	CCOc1ccc(cc1)C2(C)NC(=O)N(CC(=O)c3cc(C)c(C)cc3C)C2=O	U6
Z760206978	Cc1cc(Br)cc(C)c1NC(=O)C(=O)N2CCC(CC2)C(O)c3ccccc3	U6
Z17481736	CCOC(=O)C1CCN(CC1)C(=O)C(C)Sc2nc(Cc3ccccc3)c(C)[nH]2	U6
Z115165896	[O-][N+](=O)c1cc2OCCOc2cc1C(=O)NCc3ccccc3CN4CCCCC4	U6
Z76792087	CC(C)NC(=O)CC1(CCCC1)C(=O)OCC(=O)Nc2ccc(Br)c(C)c2	U6
Z54346780	Cc1nc(SCC(=O)Nc2cc(Cl)ccc2[N+](=O)[O-])nc(C)c1C	U6
Z53771623	Cc1cc(C)c2CCC\C(=N/NC(=S)Nc3ccccc3C)\c2c1	U6
Z52890893	CCc1ccc(NCC(=O)Nc2ccc(I)cc2C)cc1	U6
Z103026104	CCC(C)(C)C1CCC2(CC1)NC(=O)N(CC(O)COc3ccc(C)cc3)C2=O	U6
Z366740082	Cc1cc2cc(NC(=O)c3ccc4nc(C)c(C)nc4c3)ccc2[nH]1	U6
Z1166924355	CC1(C)COC(=O)[C@@H]1OC(=O)CC23CC4CC(CC(Br)(C4)C2)C3	U6
Z44863240	Cc1cccc(NC(=S)N\N=C\C2=CCC3CC2C3(C)C)c1C	U6
Z243605026	Oc1ccc(Cl)cc1C(=O)Nc2ccc(C#N)c(Cl)c2	U6
Z274554358	CC(CC(=O)Nc1ccc(C)c(Cl)c1)n2nc(C)c(Br)c2C	U6
Z28651047	Brc1ccccc1\C=C\C(=O)NNC(=O)C23CC4CC(CC(C4)C2)C3	U6
Z319217144	COc1ccc(C=O)c(OC)c1OC	U6
Z2078838328	Cc1n[nH]cc1C2CCN(CC2)C(=O)Cc3ccc(NC(=O)CC(C)(C)C)cc3	U6
Z288976448	CC(C)CC(=O)Nc1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cc1	U6
Z17698353	CCC1CCC2(CC1)NC(=O)N(CC(=O)OCC(=O)NCc3ccccc3OC)C2=O	U6
Z243428540	CC(C)(C)C(=O)NCCC(=O)OCc1ccc(cc1)c2ccccc2	U6
Z44899319	COc1ccccc1NC(=S)N\N=C\c2c(Cl)cccc2Cl	U6
Z94657592	Cc1ccc(COC(=O)[C@@H]2CC(O)CN2C(=O)C34CC5CC(CC(C5)C3)C4)cc1	U6
Z89478267	CSc1nc2nc(C)c(CCC(=O)NC(C)c3cccc(Cl)c3)c(C)n2n1	U6
Z14025792	CCC(C)(C)C1CCC2(CC1)NC(=O)N(CC(=O)Nc3ccc(Cl)cc3)C2=O	U6
Z45832840	CSc1ccccc1NC(=S)Nc2cc(C)cc(C)c2	U6
Z28133455	CSCCC(NC(=O)COc1ccccc1)C(=O)Nc2ccc(C)cc2	U6
Z151495838	CC(OC(=O)C1(CC(=O)NC(C)(C)C)CCCC1)C(=O)Nc2ccc(C)cc2	U6
Z232491212	CC(Nc1ccc(N2CCCC2=O)c(C)c1)C(=O)Nc3ccc(C)cc3Br	U6
Z818969212	O=C(CC12CC3CC(CC(C3)C1)C2)NNC(=O)C4CC4c5ccccc5	U6
Z54133046	CCCOC(=O)c1ccc(NCc2ccccc2)c(c1)[N+](=O)[O-]	U6
Z88890543	O=S(=O)(Cc1ccccc1)NCCC23CC4CC(CC(C4)C2)C3	U6
Z1667439066	CC(CC(=O)N1CC2CCC(NC(=O)OC(C)(C)C)C2C1)Cc3cccc(F)c3	U6
Z56830879	[O-][N+](=O)c1ccccc1NC(=S)NC(=O)C23CC4CC(CC(C4)C2)C3	U6
Z57497003	Cc1cc(C)c(C)c(CSc2nc3cc(Cl)ccc3[nH]2)c1C	U6
Z26983273	CCCN(C1CCS(=O)(=O)C1)C(=O)Cc2ccc(OCc3c(C)onc3C)cc2	U6
Z45876948	Clc1ccc(NC(=S)N(CCC#N)Cc2occc2)c(Cl)c1	U6
Z28162987	Cc1cccc(N2CC(CC2=O)C(=O)Nc3ccccc3I)c1C	U6
Z14130413	CCN(C(=O)CN1C(=O)NC(C)(CCC(C)C)C1=O)c2cccc3ccccc23	U6
Z73912619	CC1CCC2(CC1)NC(=O)N(CC(=O)c3ccc(CNC(=O)C(C)(C)C)s3)C2=O	U6
Z955882634	CC(C)C(NC(=O)Cc1ccc2ccccc2c1)C(=O)N3CCCN4CCCC4C3	U6
Z25087004	CC(C)c1ccc(NC(=O)COc2ccc(I)cc2)cc1	U6
Z53826895	CCOC(=O)C1=C(C)NC(=C(C1c2ccc(NC)c(c2)[N+](=O)[O-])C(=O)OCC)C	U7
Z111665266	OC(c1ccccc1)c2nc3ccccc3n2Cc4cccc(Cl)c4	U7
Z44124545	COc1cc(CC=C)cc(CN2CCN(C\C=C\c3ccccc3)CC2)c1O	U7
Z285990284	CCN(CC(O)Cn1c2ccccc2c3ccccc13)Cc4ccccc4	U7
Z2228905661	CNc1nccc(C(=O)NCc2cccc(OCCN3CCOCC3)c2)c1[N+](=O)[O-]	U7
Z26716737	[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)N2CCN(C\C=C\c3ccccc3)CC2	U7
Z2013929347	OCCN(CCN1CCOCC1)C(=O)c2ccccc2Nc3ccc(F)cc3	U7
Z750142494	Clc1c([nH]c2ccccc12)C(=O)NCCc3cccc4ccccc34	U7
Z16397408	COC(=O)C1=C(C)NC(=C(C1C(=O)OC\C=C\c2ccccc2)C(=O)OC)C	U7
Z135300676	[O-][N+](=O)c1ccc(NC(=O)NC(CN2CCOCC2)c3ccccc3)cc1	U7
Z135148598	[O-][N+](=O)c1ccccc1NCCNC(=O)NCc2ccccc2	U7
Z167205302	O=C(NCc1ccc(CN2CCOCC2)cc1)c3ccc(cc3)C4SCCS4	U7
Z95791397	CCn1c2ccccc2c3cc(\C=C\C(=O)NCCNC(=O)C(C)C)ccc13	U7
Z1252859827	OCCCC(NC(=O)Nc1ccc(cc1)[N+](=O)[O-])c2ccccc2	U7
Z1230828176	CCOC(=O)c1ccc(NC(=O)CNC(=O)CCc2ccc(C)cc2)c(O)c1	U7
Z18586623	O=C(CSc1nc2ccccc2n1CCc3ccccc3)c4ccc[nH]4	U7
Z1272166722	COC(CNc1ccc(cc1C(=O)N)[N+](=O)[O-])c2ccccc2	U7
Z100849070	CCCCOCCCNC(=O)c1cc(ccc1N2CCOCC2)S(=O)(=O)N(C)C	U7
Z1574659344	CCC(C(=O)Nc1cnn(CC(O)CN(C)OC)c1)n2nnc(n2)c3ccc(Cl)cc3	U7
Z969042402	CCOC(Cn1cc(nn1)C(=O)NC(C)c2ccc(cc2)N3CCOCC3)OCC	U7
Z123832704	OC(CNC(=O)NCc1ccccc1)c2ccc(cc2)[N+](=O)[O-]	U7
Z1540668481	CC1CN(CC(=O)Nc2ccc(C)c(c2)S(=O)(=O)N3CCOCC3)CC1N(C)C	U7
Z18990869	CCOC(=O)C1=C(C)NC(=C(C1C(=O)OCc2ccc(F)cc2)C(=O)OCC)C	U7
Z1665056059	CC[C@@H](CO)N(Cc1ccccc1)C(=O)Nc2cccc(c2)[N+](=O)[O-]	U7
Z211760726	Cc1ccc(CNC(=O)NCCNc2ccc(cc2)[N+](=O)[O-])cc1	U7
Z45759856	COCCNC(=S)Nc1cc(ccc1N2CCCCC2)S(=O)(=O)N3CCOCC3	U7
Z1741970643	OC(=O)CCCCCNC(=O)OCC1c2ccccc2c3ccccc13	U7
Z46370624	CN(CC(=O)Nc1ccccc1Cc2ccccc2)Cc3ccccc3Cl	U7
Z956870950	CCOC(=O)C1=C(COC(=O)C2CC2c3cccc(Br)c3)NC(=O)NC1	U7
Z18318314	OCCn1c(COC(=O)c2ccc3ccccc3c2)nc4ccc(Cl)cc14	U7
Z229519052	COC(=O)CC(NC(=O)c1ccc(nc1)N2CCOCC2)c3ccc(OC)c(OC)c3	U7
Z275808854	OC(CNCc1ccccc1Cl)Cn2c3ccccc3c4ccccc24	U7
Z223774220	COc1cc(NC(=O)CCC2=C(C)N=C(NC2=O)N3CCOCC3)c(OC)cc1Cl	U7
Z200618352	CCCN1C(=O)NC(=O)C(=C1NC(=O)Cc2ccccc2)NCCN3CCOCC3	U7
Z46648069	CCOC(=O)\C=C\1/S\C(=C\c2ccc(SC)cc2)\C(=O)N1CC(=O)N3CCOCC3	U7
Z13808508	CC(C)(C)c1ccc(cc1)c2nnc(SCC(=O)N)n2Cc3ccccc3	U7
Z111734730	Cc1ccccc1Cn2c(CNC(=O)c3cccs3)nc4ccccc24	U7
Z230953670	CC1=C(CCC(=O)NNC(=O)c2ccc3OCCOc3c2)C(=O)NC(=N1)N4CCOCC4	U7
Z276991386	Cc1ccc(CNCC(O)Cn2c3ccccc3c4ccccc24)cc1	U7
Z3015294280	CC(OCCC=C)C(=O)N1CCN(CCNC(=O)CC1)C2=Nc3c(cnn3C)C(=O)N2	U7
Z18301281	CC(C)CCNC(=O)COC(=O)c1cccc2C(=O)c3ccccc3C(=O)c12	U7
Z26835925	COCC(C)NC(=O)c1cc(ccc1N2CCOCC2)S(=O)(=O)N3CCCCC3	U7
Z51812634	O=C(NCc1occc1)c2cc(ccc2N3CCOCC3)S(=O)(=O)N4CCOCC4	U7
Z32742266	Cc1ccccc1C(=O)NCC(=O)N2CCN(C\C=C\c3ccccc3)CC2	U7
Z29131726	CCCc1nc2ccccc2c(C(=O)Nc3cccc(c3)C(=O)NC)c1CC	U7
Z1751586546	CC(O)CN1CCN(CCOc2ccc(cc2)S(=O)(=O)N3CCOCC3)C(C)C1	U7
Z1445076137	OC(=O)CCCCCCNC(=O)C(Cc1ccccc1)NC(=O)c2occc2	U7
Z368383686	CN(Cc1cccc(c1)[N+](=O)[O-])C(=O)c2ccc3CCc4cccc2c34	U7
Z92745224	COc1ccc(OC)c(c1)S(=O)(=O)N2CCN(CC(O)CN3CCOCC3)CC2	U7
Z225177830	O=C(CCN1CCN(CC1)C(=O)CN2CCOCC2)Nc3ccc4NC(=O)Nc4c3	U7
Z30827160	Clc1ccccc1CNC(=O)c2ccccc2CCc3ccccc3	U7
Z1514109214	C(CNC(CC1CCOC1)c2ccccc2)CN3CCN(CC3)c4ccccc4	U7
Z91268907	CC1(CCc2ccccc2)NC(=O)N(\N=C\C=C\c3ccccc3)C1=O	U7
Z106111650	O=C(CN1CCN(CC1)S(=O)(=O)c2ccc3OCCCOc3c2)NCC4CCCO4	U7
Z230764808	CN(CCOc1ccccc1Cl)C(=O)CCC2=C(C)N=C(NC2=O)N3CCOCC3	U7
Z1695816331	Cc1ccc(\C=C\CC(=O)NCCc2nc(n[nH]2)c3ccccc3)cc1	U7
Z27723254	Clc1ccc(CNC(=O)c2ccccc2CCc3ccccc3)cc1	U7
Z116646176	COc1ccc(CCN(C)C(=O)c2cc(c[nH]2)S(=O)(=O)N3CCOCC3)cc1OC	U7
Z361996804	COCCN1C(=S)S\C(=C/c2cc3ccccc3nc2N4CCOCC4)\C1=O	U7
Z1230041275	CC(NC(=O)Cc1ccc2ccccc2c1)c3nc4ccccc4n3C	U7
Z106111998	CC(N1CCN(CC1)S(=O)(=O)c2ccc3OCCCOc3c2)C(=O)NCc4occc4	U7
Z19210924	CCCc1nc2ccccc2c(C(=O)OCC(=O)NC(=O)NC(C)C)c1CC	U7
Z18263499	O=C(CCc1ccccc1)OCC2=CC(=O)N3C(=N2)Sc4ccccc34	U7
Z395169308	COc1cc(OC)c2cc([nH]c2c1OC)C(=O)Nc3ccc4oc(C)nc4c3	U7
Z211762770	COC(=O)c1ccc(CNC(=O)NCc2ccccc2CN3CCOCC3)cc1	U7
Z86405578	CCOc1cc(N2CCN(CC(=O)N3CCOCC3)CC2)c(cc1OCC)[N+](=O)[O-]	U7
Z1346478641	CCOC(=O)CC(NC(=O)c1cc(OC)c(OC)c(OC)c1)c2ccc(OC)cc2	U7
Z92006440	O=C(CNC(=O)c1ccc2OCOc2c1)OC(C(=O)N3CCOCC3)c4ccccc4	U7
Z29699734	[O-][N+](=O)c1ccccc1\C=C\C(=O)N2CCC(=CC2)c3ccccc3	U7
Z771784464	Cc1nc(CNC(=O)c2cn(Cc3ccccc3)c4ccccc24)cs1	U7
Z109856004	CN(Cc1ccccc1N2CCOCC2)C(=O)CCNC(=O)c3ccc(Cl)cc3	U7
Z101994348	CC(C)C(NC(=O)CNC(=O)COc1ccccc1)c2ccc3OCCOc3c2	U7
Z968545760	CCOC(=O)c1cc(NC(=O)C(C(C)C)N2CCCC2=O)cc(c1)C(=O)OCC	U7
Z3015294338	Cn1ncc2C(=O)NC(=Nc12)N3CCNC(=O)CCN(CC3)C(=O)CCCOCC=C	U7
Z110002970	COc1ccc(CC(=O)Nc2cc(ccc2OC)S(=O)(=O)N3CCN(C)CC3)cc1	U7
Z57704109	C=CCc1cccc2C=C(C(=O)NCCc3ccccc3)C(=O)Oc12	U7
Z1266996583	COc1ccc(CC(=O)N2CCC(C2)N3CC=CC3)cc1S(=O)(=O)N4CCOCC4	U7
Z1591053312	CCC(C)NC(=O)c1ccc(CNC(=O)c2cc(O)nc(c2)C(C)C)cc1	U7
Z1213728403	COc1ccc(cc1)C2C(=C(C)NC(=C2C(=O)OCC=C)C)C(=O)OCC=C	U7
Z45766277	S=C(NCCC(c1ccccc1)c2ccccc2)NCc3occc3	U7
Z28862278	CC(NC(=O)Cc1c[nH]c2ccccc12)c3cccc4ccccc34	U7
Z31334908	COc1ccc(CCN(C)CC(O)COc2ccc(cc2OC)C(=O)C)cc1OC	U7
Z28872700	O=C(Cc1ccc(cc1)c2ccccc2)NC3CCN(Cc4ccccc4)C3	U7
Z13784114	Nn1c(Cc2cccc3ccccc23)nnc1SCc4ccccc4	U7
Z168446310	CC(C)OC(=O)CC(NC(=O)c1ccc2NC(=O)CCc2c1)c3ccccc3	U7
Z221510378	Cc1c(cccc1[N+](=O)[O-])C(=O)NCCc2ccc(cc2)n3cccn3	U7
Z19093725	CCc1nc2ccccc2c(C(=O)OCC(=O)NCCc3ccccc3)c1C	U7
Z437129796	CC(C)CC(NC(=O)C(=O)Nc1cccc(c1)C(=O)C)c2ccccc2	U7
Z395566734	COc1cc(OC)c2cc([nH]c2c1OC)C(=O)NCc3cccnc3N4CCOCC4	U7
Z495743906	COc1cc(OC)c(C2=CCN(CC2)C(=O)NCCC(=O)N3CCOCC3)c(OC)c1	U7
Z18990858	CCOC(=O)C1=C(C)NC(=C(C1C(=O)OCc2ccccc2)C(=O)OCC)C	U7
Z913673752	COc1cc2N=CN(CCCC(=O)NC(C)C(=O)N3CCOCC3)C(=O)c2cc1OC	U7
Z46180625	CCOC(=O)c1c(C)c(sc1NC(=O)CN2CCN(CC2)C(=O)C)C(=O)OCC=C	U7
Z231752590	CC(NC(=O)CN1CCN(CC1)C(=O)CN2CCOCC2)c3ccc4OCOc4c3	U7
Z422331982	O=C(NCc1ccc2CCCc2c1)\C=C\c3cnn(c3)c4ccccc4	U7
Z395698030	COc1cc(OC)c2cc([nH]c2c1OC)C(=O)NCc3ccnc(c3)N4CCOCC4	U7
Z169794024	CN(C)c1cccc(c1)C(=O)NCc2ccccc2CS(=O)(=O)N3CCOCC3	U7
Z749403412	Cc1cc2ccccc2n1CC(=O)NCCc3ccc4ccccc4n3	U7
Z1603678718	CN1C(=O)C=C(C(=O)NC(C(=O)O)c2ccc(C)cc2)c3ccccc13	U7
Z56792113	CCOC(=O)c1nn(c2ccccc2)c3\C(=C\c4ccccc4)\CCc13	U7
Z119347956	CC(C)OC(=O)c1ccc(NC(=O)c2ccc(cc2)N3CCCCC3=O)cc1	U7
Z17411054	CC(OC(=O)CN1C(=O)Oc2ccccc12)C(=O)c3c[nH]c4ccccc34	U7
Z223693120	Clc1ncccc1NC(=O)CSc2nnc(N3CCOCC3)n2CC4CCCO4	U7
Z102413182	Cc1nc2ccccc2n1CCNC(=O)Cc3cccc4ccccc34	U7
Z57841119	CC(=O)NCCc1nc2ccccc2n1Cc3ccc4ccccc4c3	U7
Z826845872	CCOc1ccc(CC(CNC(=O)c2ccc(OC)c(OC)c2OC)C(=O)N)cc1	U7
Z98689543	ClC1=CN2C(=O)C=C(COC(=O)CCc3c[nH]c4ccccc34)N=C2C=C1	U7
Z28097210	CC(NC(=O)Cc1c[nH]c2ccccc12)c3ccc4ccccc4c3	U7
Z1956080995	OC(=O)c1ccn(n1)c2cccc(CNC(=O)Cc3ccc4OCOc4c3)c2	U7
Z89215860	O=C(CN1CCN(CC(=O)N2CCOCC2)CC1)Nc3ccc4OCCCOc4c3	U7
Z235247688	CC(NCc1ccc(cc1)N(C)CCO)c2ccc(cc2)c3ccccc3	U7
Z2220728813	CCOC(=O)c1cc(COC)cc(NC(=O)C(=O)NCc2cccc(CO)c2)c1	U7
Z89153029	CN(CC(=O)Nc1cc(Cl)ccc1Oc2ccccc2)CC(=O)N3CCOCC3	U7
Z731255348	Cc1cc(C)c(cc1C)C(=O)COC(=O)C(CO)NC(=O)c2ccccc2	U7
Z45871784	CN(C(c1ccccc1)c2ccccc2)C(=S)NCc3occc3	U7
Z54101502	C(c1ccccc1)c2ccccc2\N=C\c3ccc(cc3)N4CCOCC4	U7
Z1532899182	CN(Cc1cc(Br)ccc1[N+](=O)[O-])C(=O)CCCN2C(=O)CN(C)C2=O	U7
Z193399236	O=C(Cc1ccc2ccccc2c1)NCCCc3nc4ccccc4[nH]3	U7
Z46372133	COc1ccc(CN(C)CC(=O)Nc2ccc(cc2)N3CCOCC3)cc1OC	U7
Z89583088	O=C(NC(c1ccccc1)c2cccs2)C3Cc4ccccc4C(=O)O3	U7
Z114987662	CC1=CC(=O)C(=NN1c2ccccc2)C(=O)NCCc3ccccc3	U7
Z1609661855	CC(=O)NC(CC(=O)NCCc1cccc(c1)C(=O)O)c2ccc(C)cc2	U7
Z647220132	[O-][N+](=O)c1ccc(CCN2CCn3cccc3C2c4ccccc4)cc1	U7
Z274505274	COCCn1c(nc2ccccc12)C(c3ccccc3)c4ccccc4	U7
Z90561660	CC(NCc1cccc(c1)[N+](=O)[O-])c2ccc(cc2)n3ccnc3	U7
Z316516992	Cc1nn(C)c(Cl)c1\C=C\C(=O)OC(c2ccccc2)c3ccccn3	U7
Z27270563	Cc1cccc(NC(=O)CNC(=O)CCNC(=O)c2ccc(Cl)cc2)c1C	U7
Z17183673	CCCn1c(Cc2ccccc2)nnc1SCc3oc(nn3)c4occc4	U7
